date,Open,High,Low,Close,Volume
2021-08-02,131.33,133.75,130.37,130.47,10203157.0
2021-08-03,131.25,132.62,128.82,132.19,10394804.0
2021-08-04,130.55,132.67,130.21,130.54,10154973.0
2021-08-05,131.58,132.99,131.31,132.45,9151499.0
2021-08-06,134.49,137.12,134.41,136.8,13328750.0
2021-08-09,136.82,137.85,135.2,136.63,9516867.0
2021-08-10,136.04,139.27,135.61,138.56,8666998.0
2021-08-11,139.3,140.8,138.38,140.46,9156458.0
2021-08-12,141.18,141.67,139.85,141.09,8849610.0
2021-08-13,141.09,141.46,138.87,139.28,8980903.0
2021-08-16,138.24,138.33,136.08,138.23,8759767.0
2021-08-17,136.87,138.16,134.57,136.31,9347213.0
2021-08-18,135.61,137.31,134.64,134.88,8065493.0
2021-08-19,132.46,134.86,132.31,133.58,9517737.0
2021-08-20,133.65,134.2,132.46,134.02,6974102.0
2021-08-23,134.63,136.39,134.54,136.0,7934587.0
2021-08-24,136.3,137.85,136.17,136.97,7670925.0
2021-08-25,137.81,141.08,137.1,140.22,11335040.0
2021-08-26,141.56,143.13,140.45,141.05,11027451.0
2021-08-27,141.05,142.46,140.56,142.35,8780185.0
2021-08-30,142.51,142.79,139.18,139.74,7937561.0
2021-08-31,139.74,140.67,138.65,139.25,12340838.0
2021-09-01,139.52,140.06,138.27,139.02,8729920.0
2021-09-02,139.32,140.91,138.73,139.76,8815634.0
2021-09-03,139.69,140.19,138.45,138.79,7961223.0
2021-09-07,139.29,140.68,138.26,138.51,9290968.0
2021-09-08,138.19,138.88,137.34,137.8,7852678.0
2021-09-09,137.57,140.13,137.38,138.49,7904256.0
2021-09-10,139.86,140.02,136.52,136.66,8311551.0
2021-09-13,137.83,139.35,137.37,139.16,10052807.0
2021-09-14,139.75,140.64,135.56,136.37,11685606.0
2021-09-15,136.02,137.99,135.77,137.46,11691485.0
2021-09-16,138.71,140.15,136.52,137.39,10880895.0
2021-09-17,136.68,138.31,136.3,136.98,25608018.0
2021-09-20,133.19,133.86,129.79,132.26,15819905.0
2021-09-21,132.83,133.85,131.88,132.28,8999860.0
2021-09-22,134.5,136.55,134.4,135.21,11236150.0
2021-09-23,137.3,141.01,136.97,140.48,12336136.0
2021-09-24,140.74,142.89,140.12,142.34,10102432.0
2021-09-27,144.3,146.7,143.91,146.28,13220871.0
2021-09-28,147.0,148.6,144.96,145.38,13387886.0
2021-09-29,145.51,146.2,144.34,145.25,7777078.0
2021-09-30,146.22,146.29,142.09,142.99,13168016.0
2021-10-01,143.3,147.6,142.9,146.43,11284976.0
2021-10-04,146.27,149.74,145.03,146.25,14120044.0
2021-10-05,147.51,150.44,146.97,148.96,12292877.0
2021-10-06,148.29,149.4,146.3,149.32,8692607.0
2021-10-07,151.5,151.81,149.84,150.39,10195443.0
2021-10-08,150.32,151.64,149.6,150.52,8190144.0
2021-10-11,151.1,151.59,146.76,146.94,12154737.0
2021-10-12,146.05,146.99,145.07,145.66,13032633.0
2021-10-13,144.37,145.71,140.9,141.3,22753485.0
2021-10-14,142.05,144.31,140.36,143.77,15180727.0
2021-10-15,145.65,147.47,144.44,146.91,14267441.0
2021-10-18,146.78,148.91,146.21,146.85,12672909.0
2021-10-19,147.7,148.95,146.88,148.87,8053949.0
2021-10-20,148.6,151.17,147.76,151.14,8185565.0
2021-10-21,151.06,151.63,148.98,149.8,8415166.0
2021-10-22,150.33,152.39,150.0,152.08,8817895.0
2021-10-25,153.01,153.26,150.78,151.24,10159202.0
2021-10-26,151.3,152.79,150.84,151.7,8015067.0
2021-10-27,150.62,151.0,147.64,148.13,9846993.0
2021-10-28,148.6,150.81,148.26,150.66,7212937.0
2021-10-29,151.48,152.54,149.69,150.19,8140070.0
2021-11-01,152.34,152.63,149.31,150.1,7435507.0
2021-11-02,150.1,151.99,149.22,150.77,7173754.0
2021-11-03,150.43,151.43,149.45,150.83,8402685.0
2021-11-04,150.3,150.5,146.79,148.59,9574152.0
2021-11-05,149.2,150.39,147.71,148.35,7975570.0
2021-11-08,149.35,151.22,149.04,149.36,6413707.0
2021-11-09,147.65,148.77,146.9,148.08,7990283.0
2021-11-10,147.75,149.25,147.39,147.92,6999214.0
2021-11-11,147.82,148.98,147.2,147.91,5815267.0
2021-11-12,147.95,148.04,146.02,147.16,8113441.0
2021-11-15,147.51,148.09,146.3,146.86,6492463.0
2021-11-16,147.36,147.37,145.42,145.66,9706145.0
2021-11-17,145.51,145.86,143.69,144.77,9909576.0
2021-11-18,144.69,145.15,142.86,143.35,8123567.0
2021-11-19,141.6,142.41,139.75,141.22,12193634.0
2021-11-22,144.46,146.28,143.29,144.65,14551672.0
2021-11-23,145.8,148.86,145.67,148.58,12362344.0
2021-11-24,148.76,149.74,146.74,147.26,9629790.0
2021-11-26,142.44,142.95,139.12,142.23,13619276.0
2021-11-29,143.61,145.08,140.12,141.53,12104369.0
2021-11-30,139.46,140.93,138.59,139.13,18922616.0
2021-12-01,141.3,143.57,138.1,138.19,12258685.0
2021-12-02,140.13,143.55,139.1,141.51,12969926.0
2021-12-03,141.8,142.13,137.49,138.59,12681765.0
2021-12-06,141.31,142.91,139.76,140.46,11186493.0
2021-12-07,142.18,143.69,141.46,142.87,9851554.0
2021-12-08,142.96,143.57,140.47,141.01,11705673.0
2021-12-09,139.95,141.23,138.95,140.76,11189642.0
2021-12-10,141.62,142.0,139.43,140.12,10405374.0
2021-12-13,139.8,140.09,137.58,138.22,12068987.0
2021-12-14,137.75,141.19,137.6,139.43,12563560.0
2021-12-15,140.15,140.15,137.65,138.24,14014167.0
2021-12-16,140.69,142.12,139.0,140.71,19542759.0
2021-12-17,139.62,139.68,135.48,137.06,28138027.0
2021-12-20,134.81,135.0,132.14,134.24,15147982.0
2021-12-21,135.71,137.48,135.39,136.39,11291338.0
2021-12-22,136.05,137.36,135.54,137.0,7272989.0
2021-12-23,137.91,139.42,137.51,137.56,8055154.0
2021-12-27,137.9,138.5,136.64,138.46,6189234.0
2021-12-28,138.5,140.45,138.38,138.94,6342743.0
2021-12-29,139.15,139.93,138.45,138.86,6398927.0
2021-12-30,139.41,140.54,138.67,138.78,6948171.0
2021-12-31,138.75,139.59,138.26,138.65,5805902.0
2022-01-03,140.16,142.94,139.81,142.0,13128118.0
2022-01-04,144.61,148.88,144.53,148.13,20195802.0
2022-01-05,149.12,149.66,145.03,145.08,17539410.0
2022-01-06,148.21,148.67,145.17,146.82,14047498.0
2022-01-07,146.97,148.83,146.36,148.46,13913345.0
2022-01-10,150.37,150.61,146.83,148.62,12922455.0
2022-01-11,149.56,149.82,147.61,148.79,11854115.0
2022-01-12,149.76,150.89,148.48,149.74,12568011.0
2022-01-13,149.64,151.11,149.19,149.53,13623418.0
2022-01-14,142.06,142.33,138.2,139.19,40158362.0
2022-01-18,137.08,137.08,131.84,132.57,32348432.0
2022-01-19,132.87,133.53,129.85,130.23,22380026.0
2022-01-20,130.29,131.91,128.66,128.96,14860843.0
2022-01-21,128.8,128.81,125.57,126.38,20705401.0
2022-01-24,123.58,126.78,120.87,126.25,28503121.0
2022-01-25,124.95,128.15,122.09,127.83,18915869.0
2022-01-26,130.02,131.87,127.26,129.22,20709097.0
2022-01-27,130.72,131.68,125.43,126.61,17544523.0
2022-01-28,125.49,128.06,123.47,127.91,14116969.0
2022-01-31,126.94,130.09,125.97,129.9,13985745.0
2022-02-01,129.99,132.77,129.6,132.45,14584935.0
2022-02-02,131.8,132.24,129.37,131.24,12441136.0
2022-02-03,131.3,132.95,129.59,130.0,12474882.0
2022-02-04,130.4,134.8,130.07,133.86,16654409.0
2022-02-07,134.57,134.92,132.15,134.37,12572283.0
2022-02-08,136.3,139.78,136.1,137.25,20411387.0
2022-02-09,137.89,138.73,137.12,137.9,9131135.0
2022-02-10,137.96,140.33,136.52,137.25,16455635.0
2022-02-11,136.91,139.49,134.27,135.22,16830005.0
2022-02-14,134.03,134.98,131.62,133.79,17026491.0
2022-02-15,135.81,137.24,135.15,136.02,9500867.0
2022-02-16,135.04,137.4,135.04,136.3,9076526.0
2022-02-17,134.3,135.03,131.96,132.73,11367457.0
2022-02-18,133.43,135.44,132.43,133.44,11733315.0
2022-02-22,131.9,134.54,131.71,133.17,11333475.0
2022-02-23,134.42,134.6,129.27,129.99,11799031.0
2022-02-24,124.24,126.29,121.08,125.85,25655100.0
2022-02-25,126.55,131.43,126.21,129.27,18367679.0
2022-02-28,124.85,126.36,122.18,123.1,31315344.0
2022-03-01,121.34,121.78,114.88,117.75,36840448.0
2022-03-02,118.59,121.34,117.91,120.58,19405581.0
2022-03-03,121.14,122.28,118.36,119.59,16640804.0
2022-03-04,116.24,116.72,113.7,115.7,21020675.0
2022-03-07,113.47,113.99,110.25,110.51,27560052.0
2022-03-08,110.94,113.09,108.57,109.6,19207816.0
2022-03-09,114.2,116.54,113.74,114.74,17536202.0
2022-03-10,113.16,114.75,111.62,113.16,15604247.0
2022-03-11,113.79,115.38,109.72,110.19,20061789.0
2022-03-14,110.76,114.22,110.53,111.47,15786898.0
2022-03-15,113.1,114.85,112.43,113.78,15096604.0
2022-03-16,116.17,119.79,115.73,119.7,20354896.0
2022-03-17,118.16,121.49,117.22,121.45,17050454.0
2022-03-18,121.49,122.15,119.76,121.4,23656519.0
2022-03-21,121.65,122.06,120.03,120.95,12676051.0
2022-03-22,123.57,125.23,123.02,123.92,13548587.0
2022-03-23,122.28,122.89,120.5,121.08,12093218.0
2022-03-24,121.6,122.01,120.41,121.99,10017625.0
2022-03-25,122.39,124.48,122.1,123.22,8386416.0
2022-03-28,121.3,122.27,119.2,122.17,10818077.0
2022-03-29,124.65,124.9,121.54,122.48,11316503.0
2022-03-30,123.2,123.42,121.21,121.84,8771027.0
2022-03-31,121.13,121.65,117.56,117.62,17353942.0
2022-04-01,118.7,118.71,115.1,116.61,15721297.0
2022-04-04,115.42,118.24,114.19,117.21,17422937.0
2022-04-05,116.37,117.7,115.31,115.64,12110267.0
2022-04-06,113.88,114.86,113.26,113.79,12914733.0
2022-04-07,113.25,114.22,111.03,113.39,12994231.0
2022-04-08,113.97,116.2,113.79,115.79,13126938.0
2022-04-11,115.3,117.2,114.87,115.3,10466429.0
2022-04-12,114.44,116.88,113.0,113.84,12989862.0
2022-04-13,109.24,111.55,108.31,109.6,30838027.0
2022-04-14,108.8,110.6,107.32,108.42,18835190.0
2022-04-18,107.97,111.54,107.84,110.76,11834444.0
2022-04-19,110.75,113.62,110.53,113.42,15015448.0
2022-04-20,114.82,115.81,113.64,113.88,13430189.0
2022-04-21,114.52,115.11,112.26,112.86,12174182.0
2022-04-22,112.58,112.82,108.99,109.11,14318842.0
2022-04-25,108.31,109.41,105.41,109.07,17149031.0
2022-04-26,106.94,108.71,105.17,105.32,17209535.0
2022-04-27,104.63,105.86,103.52,103.72,17215247.0
2022-04-28,105.11,105.95,103.44,105.64,13019941.0
2022-04-29,105.35,105.91,101.2,101.66,14874811.0
2022-05-02,102.18,103.01,100.52,102.75,18544958.0
2022-05-03,103.83,106.47,103.08,105.33,15720935.0
2022-05-04,105.1,109.7,105.04,109.4,17128535.0
2022-05-05,107.55,108.4,104.46,106.22,15055401.0
2022-05-06,106.1,106.59,103.48,106.02,14417942.0
2022-05-09,104.41,105.63,102.8,104.16,14312300.0
2022-05-10,105.41,106.08,99.86,101.19,16382441.0
2022-05-11,101.6,105.19,100.24,100.44,14630299.0
2022-05-12,99.3,100.62,97.67,100.34,16318801.0
2022-05-13,101.71,102.55,100.26,101.39,10443203.0
2022-05-16,100.84,101.76,99.53,100.56,10269025.0
2022-05-17,103.34,105.27,103.11,104.48,11160151.0
2022-05-18,103.6,104.27,101.83,102.39,12664912.0
2022-05-19,100.49,101.95,99.93,100.61,12765769.0
2022-05-20,101.76,101.97,97.32,99.64,13150099.0
2022-05-23,102.76,108.87,102.75,106.9,24376725.0
2022-05-24,106.66,109.79,105.41,108.66,19324922.0
2022-05-25,108.58,110.16,107.47,109.54,12780385.0
2022-05-26,110.67,112.49,110.51,111.74,15990944.0
2022-05-27,112.46,113.57,111.44,113.57,11177759.0
2022-05-31,112.48,115.45,112.01,114.53,17015042.0
2022-06-01,115.17,115.17,110.97,112.21,10768023.0
2022-06-02,112.2,114.31,110.97,114.3,8374794.0
2022-06-03,113.51,114.07,112.29,112.46,8596022.0
2022-06-06,113.39,114.69,111.76,112.03,11323459.0
2022-06-07,111.13,112.62,110.92,112.37,6722167.0
2022-06-08,111.3,111.75,109.2,110.3,8422110.0
2022-06-09,109.67,110.4,107.57,107.61,13565478.0
2022-06-10,104.89,105.7,101.62,101.85,12951760.0
2022-06-13,99.16,100.25,97.36,98.29,16805564.0
2022-06-14,97.85,99.62,95.52,96.36,13357912.0
2022-06-15,97.92,99.25,95.47,97.71,14083548.0
2022-06-16,96.16,96.56,94.17,95.73,16724855.0
2022-06-17,95.84,96.93,94.46,95.33,30919865.0
2022-06-21,98.16,99.33,97.34,98.13,11680485.0
2022-06-22,97.18,98.5,96.69,97.48,9848572.0
2022-06-23,97.31,97.48,93.78,96.22,11851541.0
2022-06-24,95.53,100.12,95.13,99.62,14841090.0
2022-06-27,100.36,100.8,97.94,98.68,11280485.0
2022-06-28,99.97,101.59,97.9,98.12,11615519.0
2022-06-29,98.3,99.12,97.03,97.6,9338432.0
2022-06-30,95.47,96.38,93.23,94.91,15172611.0
2022-07-01,94.95,96.72,93.46,96.35,10573577.0
2022-07-05,94.07,96.01,92.6,95.92,12515590.0
2022-07-06,95.03,96.29,94.09,95.19,10656197.0
2022-07-07,96.8,98.2,96.7,98.02,10347385.0
2022-07-08,98.46,98.95,96.91,97.66,8807840.0
2022-07-11,96.85,97.53,95.52,96.16,7944573.0
2022-07-12,95.88,98.48,95.56,96.27,11250917.0
2022-07-13,95.05,95.78,93.68,95.21,12979883.0
2022-07-14,91.29,91.53,89.36,91.3,26204846.0
2022-07-15,92.46,97.18,90.97,96.25,18863886.0
2022-07-18,98.07,99.14,94.59,95.09,13977903.0
2022-07-19,96.43,98.24,95.97,97.86,11862269.0
2022-07-20,97.4,98.04,96.78,97.84,11667540.0
2022-07-21,97.74,98.83,96.67,98.62,11595860.0
2022-07-22,98.54,99.55,96.97,98.06,7645542.0
2022-07-25,99.14,99.76,98.07,98.52,9394033.0
2022-07-26,97.88,98.88,96.33,96.72,10675119.0
2022-07-27,97.31,99.04,96.6,98.54,9274454.0
2022-07-28,98.55,99.28,96.83,98.11,10384770.0
2022-07-29,98.89,99.8,98.09,98.66,12944544.0
2022-08-01,97.8,98.41,96.37,97.51,14740406.0
2022-08-02,97.22,97.7,95.57,95.73,14942854.0
2022-08-03,96.75,97.4,95.01,96.91,14394499.0
2022-08-04,96.15,96.62,94.32,95.66,18033854.0
2022-08-05,95.83,99.49,95.35,99.06,14174642.0
2022-08-08,99.55,100.0,97.48,97.65,10339584.0
2022-08-09,98.05,99.29,97.67,98.68,10233754.0
2022-08-10,101.26,102.67,100.8,101.69,12847258.0
2022-08-11,103.2,104.5,102.61,103.44,11684856.0
2022-08-12,103.97,105.55,102.74,105.43,9906716.0
2022-08-15,104.44,106.02,103.9,105.76,8456202.0
2022-08-16,105.59,107.54,105.17,106.93,9554966.0
2022-08-17,105.6,106.46,104.99,105.89,8149335.0
2022-08-18,105.54,105.77,103.85,104.94,9531752.0
2022-08-19,103.92,104.29,101.41,101.93,13464469.0
2022-08-22,100.05,100.46,98.8,99.97,8967607.0
2022-08-23,99.99,100.59,98.68,98.82,7607042.0
2022-08-24,98.59,99.71,97.75,99.1,9771264.0
2022-08-25,99.46,102.04,98.98,101.85,10758870.0
2022-08-26,102.76,103.29,97.9,97.97,11276212.0
2022-08-29,97.3,98.16,96.76,97.69,8117296.0
2022-08-30,98.3,98.88,96.66,97.71,10745404.0
2022-08-31,97.78,98.33,96.64,97.03,10738299.0
2022-09-01,96.59,97.93,95.21,97.81,9979823.0
2022-09-02,99.17,100.75,96.49,97.01,10666594.0
2022-09-06,97.63,98.05,95.37,97.04,9751914.0
2022-09-07,96.43,99.41,96.06,99.2,10647866.0
2022-09-08,98.58,102.09,97.93,101.9,11434984.0
2022-09-09,102.44,103.35,101.97,102.47,9302228.0
2022-09-12,103.92,104.85,103.09,103.88,8614630.0
2022-09-13,101.37,102.22,99.08,99.69,12904575.0
2022-09-14,100.0,101.14,98.18,99.42,9345718.0
2022-09-15,99.42,102.68,99.06,101.17,10821438.0
2022-09-16,100.69,100.7,98.67,100.38,14844136.0
2022-09-19,99.3,102.03,98.81,101.46,8201305.0
2022-09-20,100.71,100.99,97.94,99.13,9619026.0
2022-09-21,99.84,99.9,95.72,95.79,12606281.0
2022-09-22,96.68,96.9,94.37,94.51,11684463.0
2022-09-23,93.35,93.64,90.46,92.44,18138572.0
2022-09-26,91.3,92.91,89.36,90.09,15753581.0
2022-09-27,91.05,91.47,87.95,89.15,12793612.0
2022-09-28,89.25,92.03,88.94,91.29,12762596.0
2022-09-29,90.25,90.58,87.7,89.46,12713926.0
2022-09-30,89.36,90.92,87.7,87.8,15973415.0
2022-10-03,88.92,91.66,87.76,91.03,12248137.0
2022-10-04,93.91,96.29,93.16,96.07,16013586.0
2022-10-05,94.05,95.25,93.13,94.69,10943502.0
2022-10-06,93.76,94.49,92.24,92.44,11521415.0
2022-10-07,91.82,92.01,89.57,90.28,11681088.0
2022-10-10,91.03,91.61,88.82,89.29,8931729.0
2022-10-11,88.67,88.84,86.15,86.26,12739700.0
2022-10-12,86.1,89.03,85.58,87.91,13180960.0
2022-10-13,86.28,94.2,86.06,93.67,22398706.0
2022-10-14,96.26,99.54,95.02,95.49,33420141.0
2022-10-17,99.71,101.31,98.62,100.16,22276272.0
2022-10-18,103.96,104.44,101.26,103.14,21539680.0
2022-10-19,102.29,103.13,99.97,100.81,17072035.0
2022-10-20,101.46,103.01,99.95,100.43,12207437.0
2022-10-21,100.76,106.69,100.63,106.53,20593310.0
2022-10-24,106.37,107.4,105.63,106.68,12624177.0
2022-10-25,106.15,107.57,105.19,107.0,11289101.0
2022-10-26,107.3,109.5,107.18,108.41,11671494.0
2022-10-27,109.5,110.5,108.51,108.9,10727612.0
2022-10-28,109.59,110.58,108.35,110.38,11859472.0
2022-10-31,110.0,111.73,109.89,110.18,13295173.0
2022-11-01,111.17,112.58,110.63,112.45,13386945.0
2022-11-02,111.95,114.66,110.94,111.27,16546085.0
2022-11-03,110.61,112.48,110.21,111.5,12474358.0
2022-11-04,113.79,115.13,112.76,114.98,14354353.0
2022-11-07,115.3,116.59,114.78,115.67,12011157.0
2022-11-08,115.54,116.36,114.44,115.75,9884053.0
2022-11-09,115.62,115.73,113.52,114.04,9493961.0
2022-11-10,116.93,119.55,116.83,119.38,16351589.0
2022-11-11,119.49,120.47,118.08,119.6,10704664.0
2022-11-14,119.1,120.03,118.21,118.21,11085604.0
2022-11-15,118.98,120.01,115.9,117.24,14038346.0
2022-11-16,117.3,117.86,116.33,117.42,7893359.0
2022-11-17,116.3,117.19,115.58,116.84,8824558.0
2022-11-18,118.87,118.97,116.58,118.14,9468537.0
2022-11-21,118.04,118.86,117.05,117.35,7800517.0
2022-11-22,118.3,119.57,117.99,119.34,9185670.0
2022-11-23,119.24,120.8,119.16,120.78,7316204.0
2022-11-25,120.78,121.44,120.36,121.04,3220496.0
2022-11-28,120.37,121.01,118.49,118.65,9907551.0
2022-11-29,118.96,120.94,118.71,120.86,7925322.0
2022-11-30,120.39,122.48,117.49,122.48,14761248.0
2022-12-01,122.48,122.96,119.73,120.54,8858472.0
2022-12-02,118.79,119.65,117.64,119.46,8932057.0
2022-12-05,118.54,118.87,114.9,115.67,10154531.0
2022-12-06,117.69,119.41,114.17,115.89,13966691.0
2022-12-07,115.61,117.38,114.63,115.8,11739425.0
2022-12-08,116.63,117.28,115.73,117.18,8907257.0
2022-12-09,116.5,118.06,116.3,116.46,7957818.0
2022-12-12,116.7,118.95,115.9,118.51,8841631.0
2022-12-13,121.19,121.39,117.38,118.38,10025383.0
2022-12-14,118.08,120.01,117.06,117.71,9966115.0
2022-12-15,115.45,116.38,113.35,114.4,12090286.0
2022-12-16,113.45,114.2,112.73,113.59,21133707.0
2022-12-19,113.95,115.63,113.39,114.36,9017156.0
2022-12-20,115.27,116.35,114.5,114.99,8549927.0
2022-12-21,116.48,117.28,116.07,116.46,8051704.0
2022-12-22,115.4,115.6,112.71,114.96,8651131.0
2022-12-23,114.88,115.74,113.94,115.58,5091905.0
2022-12-27,115.87,116.52,114.85,116.04,5410991.0
2022-12-28,116.15,117.71,115.31,116.76,8827738.0
2022-12-29,117.23,117.57,116.61,117.52,6585228.0
2022-12-30,117.11,118.63,116.74,118.4,9292519.0
2023-01-03,119.54,121.04,118.19,119.42,11054778.0
2023-01-04,120.29,121.98,119.87,120.68,11687643.0
2023-01-05,120.96,121.01,119.0,120.65,8381265.0
2023-01-06,121.43,123.68,119.79,123.24,10029076.0
2023-01-09,123.9,124.18,122.18,122.67,8482297.0
2023-01-10,123.09,124.02,122.61,123.9,9048665.0
2023-01-11,124.2,125.05,123.4,124.93,8703698.0
2023-01-12,125.3,126.16,124.52,124.79,11001666.0
2023-01-13,120.9,128.79,120.1,128.31,20200047.0
2023-01-17,126.47,126.84,124.53,126.1,14292881.0
2023-01-18,124.22,126.03,121.71,121.87,13392601.0
2023-01-19,120.62,121.2,118.89,120.05,13303371.0
2023-01-20,120.46,120.79,118.85,120.38,13092492.0
2023-01-23,120.42,123.26,120.12,122.57,10487128.0
2023-01-24,125.59,125.59,120.3,123.75,6944991.0
2023-01-25,123.35,124.42,122.55,124.42,8967007.0
2023-01-26,124.72,125.36,123.66,125.28,7487631.0
2023-01-27,125.91,126.56,125.05,125.62,7489946.0
2023-01-30,124.53,125.39,124.21,124.43,6729255.0
2023-01-31,125.18,125.37,123.55,125.26,9188738.0
2023-02-01,123.51,126.18,123.42,124.89,8841846.0
2023-02-02,125.3,125.76,123.3,124.24,11822064.0
2023-02-03,123.48,127.63,123.43,126.39,11501232.0
2023-02-06,125.53,127.54,125.33,127.22,8406231.0
2023-02-07,126.68,129.64,126.48,128.95,10447888.0
2023-02-08,127.95,129.34,127.58,127.94,6957965.0
2023-02-09,128.42,128.64,125.17,125.72,6443109.0
2023-02-10,125.08,126.58,123.89,126.34,6582853.0
2023-02-13,126.6,128.03,126.04,127.87,7134607.0
2023-02-14,127.8,129.11,126.9,128.5,9249399.0
2023-02-15,126.91,129.19,126.6,129.1,6731172.0
2023-02-16,128.21,128.69,126.98,127.12,8165306.0
2023-02-17,126.28,128.13,125.37,127.54,7948829.0
2023-02-21,125.99,126.64,124.05,124.93,9996283.0
2023-02-22,124.22,124.73,122.74,123.86,11107501.0
2023-02-23,124.03,125.47,123.24,124.97,8068010.0
2023-02-24,124.41,126.66,124.23,126.23,9126888.0
2023-02-27,127.41,128.61,127.02,127.46,10014654.0
2023-02-28,128.24,129.06,127.2,128.65,11019757.0
2023-03-01,127.4,128.76,127.1,127.85,7139155.0
2023-03-02,127.54,127.73,124.84,126.37,11107549.0
2023-03-03,126.81,129.04,126.38,128.96,9513063.0
2023-03-06,128.74,129.34,127.96,128.12,9261255.0
2023-03-07,127.31,127.61,123.11,123.92,11747620.0
2023-03-08,123.3,123.89,122.19,123.1,10002548.0
2023-03-09,122.06,122.65,114.52,115.64,25888097.0
2023-03-10,114.26,120.56,113.12,118.95,37599655.0
2023-03-13,116.51,119.18,114.71,116.55,42901132.0
2023-03-14,120.58,120.83,116.59,119.92,29648116.0
2023-03-15,116.28,116.29,112.03,113.56,34280607.0
2023-03-16,113.31,117.25,111.32,116.05,24570587.0
2023-03-17,113.68,113.78,110.75,111.11,38395982.0
2023-03-20,112.29,114.77,111.31,112.44,22875505.0
2023-03-21,115.89,117.03,115.49,115.85,17807808.0
2023-03-22,115.86,115.96,112.38,112.48,17250168.0
2023-03-23,113.2,114.83,111.32,112.14,16677640.0
2023-03-24,110.93,110.98,108.41,110.21,22326916.0
2023-03-27,112.09,114.68,111.59,113.79,18853935.0
2023-03-28,114.01,114.64,113.04,114.18,10820466.0
2023-03-29,115.4,115.52,113.07,114.44,14595260.0
2023-03-30,115.25,115.42,112.95,114.05,12134675.0
2023-03-31,114.96,115.64,114.15,115.61,13105215.0
2023-04-03,115.21,116.74,114.71,115.46,11775388.0
2023-04-04,115.8,115.89,112.71,113.72,11579916.0
2023-04-05,113.1,114.45,112.76,113.91,9614692.0
2023-04-06,113.3,114.38,113.16,113.77,8760220.0
2023-04-10,112.84,114.53,112.52,114.19,9477292.0
2023-04-11,114.6,115.24,113.84,114.82,10516267.0
2023-04-12,115.48,116.73,114.36,114.8,11820995.0
2023-04-13,114.76,115.34,113.13,115.29,12450242.0
2023-04-14,121.45,125.42,121.2,125.03,43931328.0
2023-04-17,126.25,126.36,123.96,126.13,16050486.0
2023-04-18,126.57,128.08,125.33,127.7,13760139.0
2023-04-19,127.53,127.8,126.7,127.52,9158112.0
